tracking_id	FPKM	FPKM
ENSDARG00000040707	0	0
ENSDARG00000021669	0	0.00376241
ENSDARG00000019613	0	0
ENSDARG00000040703	0	0
ENSDARG00000021720	0	0
ENSDARG00000053728	0	0
ENSDARG00000015531	0.0232281	0.00395506
ENSDARG00000023858	0.931132	3.29558
ENSDARG00000054239	0	0
ENSDARG00000070618	0.0214653	0
ENSDARG00000070617	0.023638	0.00908356
ENSDARG00000054250	0	0
ENSDARG00000070611	0	0
ENSDARG00000087237	0	0
ENSDARG00000089622	0	0
ENSDARG00000009208	0	0
ENSDARG00000006477	0.00310578	0
ENSDARG00000079467	0.0138578	0
ENSDARG00000011272	0	0
ENSDARG00000026655	0	0
ENSDARG00000078688	0	0
ENSDARG00000074002	0	0
ENSDARG00000015422	0	0
ENSDARG00000082968	0	0
ENSDARG00000080489	0	0
ENSDARG00000080713	0	0
ENSDARG00000013750	0	0
ENSDARG00000085046	0	0
ENSDARG00000075670	0	0.00156769
ENSDARG00000076850	0.0373386	0.25753
ENSDARG00000086336	0	0
ENSDARG00000001882	0	0.0119269
ENSDARG00000054127	0	0
ENSDARG00000075209	0	0
ENSDARG00000001993	0	0
ENSDARG00000054063	0.0189062	0
ENSDARG00000054058	0.0106107	0.0163034
ENSDARG00000060413	0	0
ENSDARG00000009094	0.0205338	0.0315128
ENSDARG00000004696	0.0246741	0.00473202
ENSDARG00000002591	0	0
ENSDARG00000054026	0	0
ENSDARG00000060398	0	0
ENSDARG00000017657	0.0413294	0.0105948
ENSDARG00000010415	0	0
ENSDARG00000013240	0	0
ENSDARG00000053992	0	0
ENSDARG00000016177	0.602522	0.00272611
ENSDARG00000080732	0	0
ENSDARG00000076584	0.0708096	0.0869377
ENSDARG00000053961	0	0
ENSDARG00000053939	0	0
ENSDARG00000053934	0	0
ENSDARG00000028379	0.0208259	0.00799918
ENSDARG00000005565	0	0
ENSDARG00000028389	0	0
ENSDARG00000025397	0	0
ENSDARG00000028396	0	0
ENSDARG00000000730	0	0
ENSDARG00000001354	0	0
ENSDARG00000044280	0	0
ENSDARG00000094617	0	0
ENSDARG00000044279	0	0.00758688
ENSDARG00000087557	0	0
ENSDARG00000000638	0	0
ENSDARG00000044278	0	0
ENSDARG00000070567	0	0.00544455
ENSDARG00000028442	0.0101957	0.0395779
ENSDARG00000014083	0.0175197	0.00447908
ENSDARG00000094792	0	0
ENSDARG00000080515	0	0
ENSDARG00000060316	0.0382807	0.0213154
ENSDARG00000078894	0	0
ENSDARG00000060309	0	0
ENSDARG00000090291	0	0
ENSDARG00000027938	0	0
ENSDARG00000033956	0	0
ENSDARG00000024141	0	0
ENSDARG00000003900	0	0
ENSDARG00000003961	0	0
ENSDARG00000004150	0	0.00360675
ENSDARG00000092154	0	0.0051827
ENSDARG00000053574	0	0
ENSDARG00000082382	0	0
ENSDARG00000006207	0	0
ENSDARG00000014770	0	0.884558
ENSDARG00000020607	0	0
ENSDARG00000005675	0.00496688	3.7649
ENSDARG00000008310	0	0.00382492
ENSDARG00000060235	0	0
ENSDARG00000081683	0	0
ENSDARG00000027963	0	0.00138831
ENSDARG00000077060	0	0.291313
ENSDARG00000011163	0	0.00254861
ENSDARG00000044199	0.0330317	0.0202744
ENSDARG00000025094	0	0
ENSDARG00000006915	0	0.00684118
ENSDARG00000076800	0	0
ENSDARG00000087225	0	0
ENSDARG00000044194	0.0686404	0.0211149
ENSDARG00000060120	0	0
ENSDARG00000060115	0	0
ENSDARG00000076797	0	0
ENSDARG00000075297	0	0
ENSDARG00000077044	0	0.007375
ENSDARG00000074599	0.0132508	0.00338638
ENSDARG00000003732	0	0
ENSDARG00000087873	0	0
ENSDARG00000053483	0	0.00419874
ENSDARG00000091832	0	0
ENSDARG00000014181	0	0
ENSDARG00000006607	0	0.0022926
ENSDARG00000091616	0	0
ENSDARG00000053459	0	0.00258947
ENSDARG00000058522	0	0
ENSDARG00000089403	0	0
ENSDARG00000044191	0	0
ENSDARG00000053447	0	0.00407013
ENSDARG00000073869	0.00627975	0.00240626
ENSDARG00000053454	0	0.00310209
ENSDARG00000076233	0	0
ENSDARG00000077141	0	0
ENSDARG00000019405	0	0
ENSDARG00000083697	0	0
ENSDARG00000042590	0	0.00294441
ENSDARG00000017354	0	0
ENSDARG00000060153	0.033106	0.0509431
ENSDARG00000070486	0	0
ENSDARG00000070485	0.201826	0.064738
ENSDARG00000040031	0.00449999	0
ENSDARG00000060123	0	0
ENSDARG00000081106	0	0
ENSDARG00000026086	0	0
ENSDARG00000091625	0	0
ENSDARG00000075540	0	0
ENSDARG00000060116	0	0
ENSDARG00000077038	0	0
ENSDARG00000044182	0	0
ENSDARG00000028862	0.261542	0.60374
ENSDARG00000079897	0	0
ENSDARG00000060095	0	0
ENSDARG00000060094	0	0.00618179
ENSDARG00000044175	0	0
ENSDARG00000053311	0.003624	0
ENSDARG00000070471	0	0
ENSDARG00000008732	0	0
ENSDARG00000075926	0	0
ENSDARG00000087360	0	0
ENSDARG00000086028	0	0
ENSDARG00000005526	0.00232048	0.00177784
ENSDARG00000084525	0	0
ENSDARG00000040156	0	0
ENSDARG00000083768	0	0
ENSDARG00000081967	0	0
ENSDARG00000080152	0	0
ENSDARG00000086724	0	0
ENSDARG00000025974	0.0123689	0
ENSDARG00000078561	0	0
ENSDARG00000044167	0	0
ENSDARG00000053272	0	0
ENSDARG00000094064	0.289447	0
ENSDARG00000086490	0.00760428	0.0175086
ENSDARG00000007412	0	0
ENSDARG00000013224	0.00340317	0
ENSDARG00000053179	0	0
ENSDARG00000005050	0	0
ENSDARG00000032603	0	0
ENSDARG00000034240	0.745039	0
ENSDARG00000015829	0	0
ENSDARG00000021309	0.00474772	0.00728076
ENSDARG00000074690	0	0
ENSDARG00000083665	0	0
ENSDARG00000079446	0	0
ENSDARG00000016963	0	0.000443042
ENSDARG00000003904	0	0
ENSDARG00000003697	0	0
ENSDARG00000033726	0	0
ENSDARG00000020893	0.0191809	0
ENSDARG00000003754	0.0108152	0
ENSDARG00000081976	0	0
ENSDARG00000014050	0	0
ENSDARG00000089026	0	0
ENSDARG00000079491	0	0
ENSDARG00000002241	0	0.00699576
ENSDARG00000059935	0	0
ENSDARG00000022833	0	0
ENSDARG00000030408	0	0
ENSDARG00000079289	0	0
ENSDARG00000015807	0.00222961	0
ENSDARG00000070435	0	0
ENSDARG00000075557	0	0
ENSDARG00000003307	0	0
ENSDARG00000012871	0	0
ENSDARG00000095783	0.00388961	0.00596313
ENSDARG00000043081	0	0.0375038
ENSDARG00000021097	0.0546357	0.0914087
ENSDARG00000043094	0.0245648	0
ENSDARG00000095955	1.85803	9.3842
ENSDARG00000053066	0	0
ENSDARG00000084833	0	0
ENSDARG00000095897	19.452	13.7896
ENSDARG00000016255	0.0128931	0.019783
ENSDARG00000005191	0	0
ENSDARG00000077858	0	0
ENSDARG00000053047	0	0
ENSDARG00000059972	0	0
ENSDARG00000084827	0	0
ENSDARG00000090367	0	0
ENSDARG00000082121	0	0
ENSDARG00000038075	0.00838143	0
ENSDARG00000038074	0.0391925	0.125297
ENSDARG00000038076	4.29236	1.36137
ENSDARG00000077473	0	0
ENSDARG00000059604	0	0.00306281
ENSDARG00000090523	0	0
ENSDARG00000052279	0	0
ENSDARG00000075530	0	0
ENSDARG00000074781	0	0.00107629
ENSDARG00000084625	0	0
ENSDARG00000008141	0	0
ENSDARG00000017244	0	0.0056943
ENSDARG00000020979	0	0
ENSDARG00000052073	0	0
ENSDARG00000078868	0	0
ENSDARG00000022652	0	0
ENSDARG00000038593	0	0
ENSDARG00000082792	0	0
ENSDARG00000076787	0.000453772	0
ENSDARG00000080312	0	0
ENSDARG00000038583	0	0
ENSDARG00000059523	0.0379352	0.0292244
ENSDARG00000013078	0	0.00257609
ENSDARG00000001557	0	1.74049
ENSDARG00000038577	0	0
ENSDARG00000030335	0	0
ENSDARG00000088156	0	0
ENSDARG00000014239	0	0
ENSDARG00000082321	0	0
ENSDARG00000020232	0	0
ENSDARG00000096319	0	0
ENSDARG00000018896	0	0
ENSDARG00000075296	0	0
ENSDARG00000068176	0	0
ENSDARG00000002760	0	0
ENSDARG00000059906	0	0
ENSDARG00000024669	0	0
ENSDARG00000074148	0	0
ENSDARG00000015947	0	0
ENSDARG00000085745	0	0
ENSDARG00000070341	0	0
ENSDARG00000087254	0	0
ENSDARG00000094030	0	0
ENSDARG00000070344	0	0
ENSDARG00000055495	0	0
ENSDARG00000070345	0	0
ENSDARG00000070347	0	0
ENSDARG00000055485	0	0
ENSDARG00000091877	0	0
ENSDARG00000093273	0	0
ENSDARG00000055467	0	0
ENSDARG00000055465	0	0
ENSDARG00000084351	0	0
ENSDARG00000044704	0	0
ENSDARG00000092236	0	0
ENSDARG00000095628	0	0
ENSDARG00000093400	0	0
ENSDARG00000055458	0	0
ENSDARG00000061222	0	0
ENSDARG00000084443	0	0
ENSDARG00000070404	0	0
ENSDARG00000017294	0.00664383	0
ENSDARG00000091061	0	0
ENSDARG00000005944	0	0
ENSDARG00000070400	0	0
ENSDARG00000078781	0	0
ENSDARG00000079540	0	0
ENSDARG00000023880	0	0
ENSDARG00000031855	0	0
ENSDARG00000091038	0.0011464	0.00175662
ENSDARG00000078609	0	0
ENSDARG00000060360	0	0.00382166
ENSDARG00000068444	0	0
ENSDARG00000039182	0	0
ENSDARG00000082031	0	0
ENSDARG00000059931	0	0.000561957
ENSDARG00000083753	0	0
ENSDARG00000078195	0.0101868	0.0208664
ENSDARG00000059916	0	0
ENSDARG00000086723	0	0
ENSDARG00000068850	0	0.0461908
ENSDARG00000083668	0	0
ENSDARG00000077421	0	0.00065157
ENSDARG00000052875	0	0
ENSDARG00000070951	0	0
ENSDARG00000042123	0	0
ENSDARG00000034897	0	0
ENSDARG00000042128	0	0
ENSDARG00000029930	0.018173	0.0419908
ENSDARG00000078075	0	0.00592359
ENSDARG00000078901	0	0
ENSDARG00000009871	153.709	0.0124451
ENSDARG00000017606	0	0
ENSDARG00000059899	0.0442394	0.0226889
ENSDARG00000026246	0	0
ENSDARG00000083723	0	0
ENSDARG00000044061	0	0
ENSDARG00000082173	0	0
ENSDARG00000082908	0	0
ENSDARG00000078210	0	0
ENSDARG00000063649	0	0.00769727
ENSDARG00000052701	0	0
ENSDARG00000052705	0	0
ENSDARG00000082759	0	0
ENSDARG00000031920	0	0
ENSDARG00000052708	0.102103	0.251821
ENSDARG00000030980	0.0158206	0.0240062
ENSDARG00000089438	0	0
ENSDARG00000058771	0	0
ENSDARG00000003081	0	0
ENSDARG00000085344	0	0
ENSDARG00000014169	0	0
ENSDARG00000059853	0	0
ENSDARG00000079972	0	0
ENSDARG00000059854	0	0
ENSDARG00000022512	0	0
ENSDARG00000035770	0	0
ENSDARG00000087307	0	0
ENSDARG00000016345	0.0224094	0
ENSDARG00000075815	0	0.00297268
ENSDARG00000085124	0	0
ENSDARG00000084755	0	0
ENSDARG00000084754	0	0
ENSDARG00000078382	0.0650112	43.3034
ENSDARG00000035768	0	0
ENSDARG00000004917	0	0
ENSDARG00000070420	0	0
ENSDARG00000077028	0	0
ENSDARG00000085645	0	0
ENSDARG00000018984	0.0212003	0.0108327
ENSDARG00000040607	0	0
ENSDARG00000040608	0	0
ENSDARG00000040606	0	0
ENSDARG00000075268	0	0
ENSDARG00000090247	0	0
ENSDARG00000087494	0	0
ENSDARG00000074028	0	0
ENSDARG00000091831	0	0.00369734
ENSDARG00000011125	190.819	18.5741
ENSDARG00000074903	0	0
ENSDARG00000074794	0	0
ENSDARG00000074337	0	0
ENSDARG00000090781	0	0
ENSDARG00000035773	0	0.000193909
ENSDARG00000086946	0	0
ENSDARG00000088899	0.000595476	9.7745e-05
ENSDARG00000029916	0	0
ENSDARG00000091130	0	0
ENSDARG00000087071	0	0
ENSDARG00000057857	0	0
ENSDARG00000038465	0	0
ENSDARG00000016527	0	0.00122571
ENSDARG00000019516	0.0022671	0.00173691
ENSDARG00000087149	0	0
ENSDARG00000038467	0	0
ENSDARG00000059824	0	0.00445944
ENSDARG00000059818	0	0
ENSDARG00000084873	0	0
ENSDARG00000031388	0	0
ENSDARG00000086980	0	0.000206086
ENSDARG00000059836	0	0
ENSDARG00000034396	0.119533	0.00304905
ENSDARG00000083766	0	0
ENSDARG00000013390	0	0
ENSDARG00000086716	0	0
ENSDARG00000068724	0	0
ENSDARG00000087907	0	0
ENSDARG00000052638	1.63826	0.0152768
ENSDARG00000079860	0	0
ENSDARG00000039329	0	0.00929995
ENSDARG00000075693	1.12153	5.63954
ENSDARG00000034086	0	0
ENSDARG00000033579	0	0
ENSDARG00000089451	0	0
ENSDARG00000035103	0	0
ENSDARG00000005774	4.79699	8.53309
ENSDARG00000059794	0.00247994	0.00380022
ENSDARG00000085817	0	0
ENSDARG00000081645	0	0
ENSDARG00000081342	0	0
ENSDARG00000045019	0.00908913	0
ENSDARG00000092148	0	0
ENSDARG00000068082	0	0
ENSDARG00000077888	0	0
ENSDARG00000021882	0	0
ENSDARG00000039328	0	1.96293
ENSDARG00000013522	0.00474772	0
ENSDARG00000039325	0	0
ENSDARG00000009505	0	0
ENSDARG00000012485	18.2331	8.57105
ENSDARG00000059775	0.00355588	0
ENSDARG00000074625	0.0126908	0
ENSDARG00000015622	0	0
ENSDARG00000076051	0	0
ENSDARG00000088691	0	0
ENSDARG00000096571	0	0
ENSDARG00000090143	0	0
ENSDARG00000063606	0	0
ENSDARG00000063150	0	0
ENSDARG00000084364	0	0
ENSDARG00000021907	0	0
ENSDARG00000019406	0	0
ENSDARG00000041203	81.0485	0.0481457
ENSDARG00000091521	0	0.0159347
ENSDARG00000090525	0	0
ENSDARG00000067794	0	0
ENSDARG00000087865	0	0
ENSDARG00000093039	0	0.0246115
ENSDARG00000087215	0	0
ENSDARG00000091715	0	0
ENSDARG00000088432	0	0
ENSDARG00000096633	0	0
ENSDARG00000076386	0	0
ENSDARG00000019743	0.477522	0.26552
ENSDARG00000059741	0	0
ENSDARG00000088824	0	0
ENSDARG00000088919	0	0
ENSDARG00000090749	0	0
ENSDARG00000063376	0.176048	0.136076
ENSDARG00000090965	0	0
ENSDARG00000092488	0	0
ENSDARG00000087748	0	0
ENSDARG00000073795	0	0
ENSDARG00000089426	0	0.00152344
ENSDARG00000068386	0	0.01602
ENSDARG00000087482	0	0
ENSDARG00000078892	0	0
ENSDARG00000039268	0	0
ENSDARG00000035028	4.449	2.2628
ENSDARG00000079949	11.7635	0
ENSDARG00000084871	0	0
ENSDARG00000070207	0	0
ENSDARG00000070208	0	0
ENSDARG00000089014	0	0
ENSDARG00000059103	0	0
ENSDARG00000081256	0	0
ENSDARG00000091546	0	0
ENSDARG00000078137	0	0
ENSDARG00000039896	0	0
ENSDARG00000039895	0	0
ENSDARG00000067588	0	0
ENSDARG00000025871	0	0
ENSDARG00000091695	0.00332408	0.00254759
ENSDARG00000093474	0	0
ENSDARG00000058829	0	0
ENSDARG00000090813	0	0
ENSDARG00000088655	0	0
ENSDARG00000068030	0	0
ENSDARG00000089961	0	0
ENSDARG00000087424	0	0
ENSDARG00000053761	0.0352049	0
ENSDARG00000078093	0.00301576	0
ENSDARG00000076146	0.00178488	0
ENSDARG00000090415	0	0.0101659
ENSDARG00000087289	0	0
ENSDARG00000091721	0	0.00280287
ENSDARG00000087375	0	0
ENSDARG00000041333	0	0
ENSDARG00000076286	0	0
ENSDARG00000086867	0	0
ENSDARG00000039888	0	0
ENSDARG00000076398	0	0
ENSDARG00000092908	0	0
ENSDARG00000070872	0	0
ENSDARG00000086565	0	0
ENSDARG00000094270	0	0
ENSDARG00000095410	0	0
ENSDARG00000076257	0.00836827	0
ENSDARG00000079234	0	0
ENSDARG00000026505	0	0
ENSDARG00000094779	0	0
ENSDARG00000043770	0	0.0269391
ENSDARG00000088682	0	0
ENSDARG00000043769	0	0
ENSDARG00000043768	0	0.00171988
ENSDARG00000043767	0	0
ENSDARG00000094383	0	0
ENSDARG00000086282	0	0
ENSDARG00000087872	0	0
ENSDARG00000093391	0	0.00174606
ENSDARG00000043736	0	0.00189732
ENSDARG00000070850	0	0.00196865
ENSDARG00000042752	0	0
ENSDARG00000093196	0	0
ENSDARG00000025505	0	0
ENSDARG00000070852	0	0
ENSDARG00000089958	0	0.00189116
ENSDARG00000091095	0	0
ENSDARG00000034330	0	0
ENSDARG00000070851	0	0
ENSDARG00000043735	0	0
ENSDARG00000095326	0	0
ENSDARG00000086419	0	0
ENSDARG00000093595	0	0.00114471
ENSDARG00000079924	0	0
ENSDARG00000011170	0	0
ENSDARG00000085711	0	0
ENSDARG00000022579	20.4444	0.0187649
ENSDARG00000042178	0	0
ENSDARG00000090645	0	0
ENSDARG00000086443	0	0
ENSDARG00000041159	0	0
ENSDARG00000055567	0.000253222	0.0104762
ENSDARG00000086654	0	0
ENSDARG00000055142	0	0
ENSDARG00000071173	0.00375271	0.023012
ENSDARG00000055253	0.0726554	0.169311
ENSDARG00000055313	0	0
ENSDARG00000093836	0	0
ENSDARG00000093662	0	0
ENSDARG00000095337	0	0
ENSDARG00000091495	0	0
ENSDARG00000078012	0	0.00223203
ENSDARG00000086460	0	0
ENSDARG00000086358	0	0
ENSDARG00000088818	0	0
ENSDARG00000088252	0.00730185	0
ENSDARG00000093312	0	0
ENSDARG00000093909	0	0
ENSDARG00000094716	0	0
ENSDARG00000089067	0	0
ENSDARG00000075003	0	0
ENSDARG00000055346	0	0.00221991
ENSDARG00000075036	0	0
ENSDARG00000089258	0	0.00202819
ENSDARG00000095250	0	0
ENSDARG00000075634	0	0
ENSDARG00000078821	0.00556148	0
ENSDARG00000095757	0	0
ENSDARG00000094372	0	0
ENSDARG00000092384	0	0
ENSDARG00000093673	0	0
ENSDARG00000094750	0	0
ENSDARG00000075669	0	0
ENSDARG00000094225	0	0
ENSDARG00000095481	0	0.00188538
ENSDARG00000094294	0	0
ENSDARG00000093876	0	0
ENSDARG00000055332	0.0136616	0
ENSDARG00000077899	0	0
ENSDARG00000077260	0	0
ENSDARG00000077136	0.00918206	0
ENSDARG00000085277	0	0
ENSDARG00000077395	0.00631912	0
ENSDARG00000041389	0	0
ENSDARG00000092147	0	0
ENSDARG00000053114	0	0
ENSDARG00000032631	0.138641	0.413152
ENSDARG00000095105	0.218169	0.194991
ENSDARG00000093776	0	0
ENSDARG00000088615	0.118544	0.810091
ENSDARG00000092167	0	0
ENSDARG00000095358	0.0126605	0
ENSDARG00000055509	0	0.00127327
ENSDARG00000092391	0	0
ENSDARG00000092986	0	0.00233984
ENSDARG00000055424	0.00323275	0.00931052
ENSDARG00000013743	0	0
ENSDARG00000082379	0	0
ENSDARG00000077554	0	0.00658047
ENSDARG00000093050	0	0
ENSDARG00000092273	0	0
ENSDARG00000087115	0	0
ENSDARG00000091549	0	0
ENSDARG00000092837	0	0
ENSDARG00000094019	0	0.00145106
ENSDARG00000092146	0	0
ENSDARG00000075982	0	0
ENSDARG00000094453	0	0
ENSDARG00000087085	0	0
ENSDARG00000079039	0	0
ENSDARG00000078750	0	0
ENSDARG00000077692	0	0
ENSDARG00000094184	0	0
ENSDARG00000095091	0	0
ENSDARG00000091460	0	0
ENSDARG00000074261	0	0
ENSDARG00000085392	0	0
ENSDARG00000095335	0.0134199	0
ENSDARG00000061094	0.212664	0.959508
ENSDARG00000091626	0.150665	1.05706
ENSDARG00000060049	0	0
ENSDARG00000087434	0	0
ENSDARG00000081507	0	0
ENSDARG00000086113	0	0
ENSDARG00000087282	0	0
ENSDARG00000090396	0	0
ENSDARG00000027397	1.14561	0
ENSDARG00000052482	0	0.00457529
ENSDARG00000086815	0	0
ENSDARG00000095647	0	0
ENSDARG00000092823	0	0
ENSDARG00000090099	0	0
ENSDARG00000091651	0.00943932	0.0159803
ENSDARG00000094276	0	0
ENSDARG00000093835	0	0
ENSDARG00000092666	0	0
ENSDARG00000095133	0.0243675	0.0634044
ENSDARG00000093987	0	0.0161761
ENSDARG00000094374	0.05924	0.0795767
ENSDARG00000028912	0.020485	0.0484201
ENSDARG00000095068	0.0772558	0.126442
ENSDARG00000095714	0	0
ENSDARG00000092254	0	0
ENSDARG00000093396	0	0
ENSDARG00000088686	0	0
ENSDARG00000078724	0	0
ENSDARG00000086233	0	0
ENSDARG00000090893	0	0
ENSDARG00000075216	0	0
ENSDARG00000029838	0.0262728	0.0174424
ENSDARG00000079909	0	0
ENSDARG00000086546	0	0
ENSDARG00000074631	0	0
ENSDARG00000093756	0	0
ENSDARG00000059748	0	0
ENSDARG00000076507	0	0
ENSDARG00000095115	0	0
ENSDARG00000086614	0	0
ENSDARG00000015607	0.0141572	0.00976377
ENSDARG00000090874	0	0
ENSDARG00000089437	0	0
ENSDARG00000090426	0	0
ENSDARG00000058564	0.0187596	0.0201276
ENSDARG00000086552	0	0
ENSDARG00000087694	0	0
ENSDARG00000093071	0	0
ENSDARG00000091382	0	0
ENSDARG00000088259	0	0
ENSDARG00000094931	0	0
ENSDARG00000091313	0	0
ENSDARG00000088028	0	0
ENSDARG00000088562	0	0
ENSDARG00000090521	0	0
ENSDARG00000091051	0	0
ENSDARG00000094610	0	0
ENSDARG00000087451	0.0522767	0
ENSDARG00000074012	0	0.0621935
ENSDARG00000086076	0	0
ENSDARG00000089397	0	0
ENSDARG00000086666	0	0
ENSDARG00000087235	0	0
ENSDARG00000091265	0	0
ENSDARG00000088291	0.0536874	0
ENSDARG00000058479	0.0212407	0.0244773
ENSDARG00000074818	0	0
ENSDARG00000090815	0	0
ENSDARG00000089325	0	0
ENSDARG00000086398	0	0
ENSDARG00000078619	0	0
ENSDARG00000045200	0	0.0424745
ENSDARG00000045199	0	0.751457
ENSDARG00000084145	0	0
ENSDARG00000018049	4.84716	0
ENSDARG00000090684	0	0
ENSDARG00000075485	0	0.00238544
ENSDARG00000019800	0	0
ENSDARG00000013544	0	0
ENSDARG00000092003	0	0
ENSDARG00000001285	0.00409572	0.00313979
ENSDARG00000001431	0	0
ENSDARG00000073728	0	0
ENSDARG00000070100	0	0
ENSDARG00000084430	0	0
ENSDARG00000004658	0.000600227	0
ENSDARG00000087926	0	0
ENSDARG00000070107	0	0
ENSDARG00000077583	0	0
ENSDARG00000025391	0	0.00543689
ENSDARG00000070116	0	0
ENSDARG00000003269	0	0.00441281
ENSDARG00000062752	0	0
ENSDARG00000011410	0	0
ENSDARG00000062749	0	0.00588982
ENSDARG00000077639	0.0273083	0.0380424
ENSDARG00000060176	0	0
ENSDARG00000070065	0	0
ENSDARG00000079487	0	0
ENSDARG00000036893	0	0
ENSDARG00000077954	0	0
ENSDARG00000039100	0	0
ENSDARG00000090757	0	0
ENSDARG00000039099	0.0010351	0
ENSDARG00000087318	0	0
ENSDARG00000076388	0	0
ENSDARG00000092521	0	0
ENSDARG00000092352	0	0
ENSDARG00000076530	0	0
ENSDARG00000074983	0	0
ENSDARG00000076958	0	0
ENSDARG00000056166	0	0
ENSDARG00000044584	0	0
ENSDARG00000084534	0	0
ENSDARG00000017504	0	0
ENSDARG00000058702	0.10341	0.26833
ENSDARG00000076239	0	0
ENSDARG00000089500	0	0
ENSDARG00000012446	0	0
ENSDARG00000090857	0.00519111	0.816092
ENSDARG00000024651	95.0793	58.8942
ENSDARG00000070097	0.00345429	0.000728061
ENSDARG00000079027	0.0128254	0.00241793
ENSDARG00000084060	0	0
ENSDARG00000089483	0	0
ENSDARG00000007398	0	0
ENSDARG00000076933	0	0
ENSDARG00000006494	0	0
ENSDARG00000086879	0	0
ENSDARG00000078541	0	0
ENSDARG00000087488	0	0
ENSDARG00000086729	0	0
ENSDARG00000075555	0	0
ENSDARG00000085044	0	0
ENSDARG00000069291	0	0
ENSDARG00000058449	0	0.000472117
ENSDARG00000033811	0.00904737	0
ENSDARG00000042465	0.926734	0.455642
ENSDARG00000039743	0.00165414	0
ENSDARG00000058452	0.0158167	0.00346479
ENSDARG00000084586	0	0
ENSDARG00000085122	0	0
ENSDARG00000039881	0	0
ENSDARG00000084161	0	0
ENSDARG00000063030	0	0
ENSDARG00000079017	0	0
ENSDARG00000089816	0	0
ENSDARG00000039884	0.00773307	0.00592318
ENSDARG00000076117	0	0
ENSDARG00000089395	0	0
ENSDARG00000090696	0	0
ENSDARG00000052723	0	0.0204359
ENSDARG00000058369	0	0
ENSDARG00000079672	0	0
ENSDARG00000082308	0	0
ENSDARG00000006474	0	0
ENSDARG00000027903	0	0
ENSDARG00000084684	0	0
ENSDARG00000062959	0	0
ENSDARG00000017927	0	0.0115636
ENSDARG00000013360	0	0
ENSDARG00000015551	0.0131582	12.4645
ENSDARG00000045999	0	0
ENSDARG00000011201	0	58.3924
ENSDARG00000058336	0	0
ENSDARG00000078060	0	0
ENSDARG00000084136	0	0
ENSDARG00000062971	0	0
ENSDARG00000058349	0	0
ENSDARG00000083198	0	0
ENSDARG00000062956	0	0
ENSDARG00000080109	0	0
ENSDARG00000036870	0	0.00542376
ENSDARG00000016774	0	0
ENSDARG00000074485	0	0.367243
ENSDARG00000007760	0	0
ENSDARG00000086455	0	0
ENSDARG00000088786	0	0
ENSDARG00000038976	0.00939525	5.79725
ENSDARG00000029063	0	0
ENSDARG00000091843	0	0
ENSDARG00000076449	0	0
ENSDARG00000002701	0	0
ENSDARG00000025797	0	0
ENSDARG00000012504	0	0
ENSDARG00000058257	0	0
ENSDARG00000078845	0	0
ENSDARG00000062909	0.000202407	0.000628467
ENSDARG00000085584	0	0
ENSDARG00000011449	0.000368091	0.000230813
ENSDARG00000083794	0	0
ENSDARG00000003203	0.00592845	0
ENSDARG00000082766	0	0
ENSDARG00000033099	0.160877	0.523092
ENSDARG00000083129	0	0
ENSDARG00000075129	0	0
ENSDARG00000016307	0	0.0194248
ENSDARG00000086214	0	0
ENSDARG00000084132	0	0
ENSDARG00000088737	0	0
ENSDARG00000086325	0	0
ENSDARG00000051709	0	0
ENSDARG00000079358	0	0
ENSDARG00000023868	0	0
ENSDARG00000023822	0	0
ENSDARG00000057427	0.00514134	0.00785403
ENSDARG00000030347	0	0
ENSDARG00000017078	0	0
ENSDARG00000089706	0.0161364	0.0371096
ENSDARG00000036809	0.0218174	0.0379853
ENSDARG00000034434	0	0.00153211
ENSDARG00000057477	0.000344476	0.00239967
ENSDARG00000057527	0	0
ENSDARG00000073970	0	0
ENSDARG00000070006	0	0
ENSDARG00000045936	0	0.0213192
ENSDARG00000008852	0	0
ENSDARG00000045935	0	0
ENSDARG00000084280	0	0
ENSDARG00000060962	0	0
ENSDARG00000074813	0	0
ENSDARG00000084639	0	0
ENSDARG00000054184	0	0
ENSDARG00000094877	0	0
ENSDARG00000006889	0.0637798	0.318494
ENSDARG00000081153	0	0
ENSDARG00000025868	0	0
ENSDARG00000069975	0	0
ENSDARG00000057323	1.79732	0
ENSDARG00000085920	0	0
ENSDARG00000073688	0	0.000866652
ENSDARG00000086393	0.0569647	0.0802028
ENSDARG00000028386	0	0
ENSDARG00000019791	0	0
ENSDARG00000067964	0	0
ENSDARG00000033542	0	0
ENSDARG00000057845	0	0
ENSDARG00000036752	0	0
ENSDARG00000042968	0	0
ENSDARG00000036751	0	0
ENSDARG00000036749	0	0
ENSDARG00000057780	0.00781462	0.0481127
ENSDARG00000036745	0.238952	0.386582
ENSDARG00000069925	0	0
ENSDARG00000093916	0	0
ENSDARG00000069927	0	0
ENSDARG00000089774	0	0
ENSDARG00000057760	0	0
ENSDARG00000057744	0	0
ENSDARG00000076951	0	0
ENSDARG00000057900	0	0
ENSDARG00000069776	0	0
ENSDARG00000076114	0	0.0233685
ENSDARG00000022761	0	0.00540267
ENSDARG00000069824	0	0.0058957
ENSDARG00000077939	0	0
ENSDARG00000068024	0	0.00179154
ENSDARG00000077908	0	0.00138652
ENSDARG00000086423	0	0
ENSDARG00000076377	0	0
ENSDARG00000079673	0	0.0576752
ENSDARG00000084775	0	0
